,date,tweet,cleaning_the_tweets,len,Textblob,Vader
2345,2019-07-16 00:33:58,"RT @celestialthor: locals who didnt watch the ant man movies are missing out on the badass that is hope van dyne, please stop sleeping on o",celestialthor locals didnt watch ant man movies missing badass hope van dyne please stop sleeping,97,-1,1
2346,2019-07-16 00:34:08,"RT @thorsbrvce: ant-man 3 and thor 4 confirmed for phase 4

me: https://t.co/YgB9U8lA5F",thorsbrvce ant man thor nfirmed phase ygb u la f,48,0,0
2347,2019-07-16 00:34:10,RT @flkrofhemsworth: if Liam Payne says he wants a new movie instead of Endgame then you make a new one https://t.co/7rA7se1B56,flkrofhemswo h liam payne says wants new movie instead endgame make new one ra se b,83,1,0
2348,2019-07-16 00:34:12,"RT @CaptMarvelNews: AAAAAAAA stills from the Women of Marvel bonus content, featured on the Avengers EndGame Blu-Ray! #CaptainMarvel https:",captmarvelnews aaaaaaaa stills women marvel bonus ntent featured avengers endgame blu ray captainmarvel,103,0,1
2349,2019-07-16 00:34:12,Avengers: Endgame Nominated for Best Comic Book Movie of the Year at 2019 SaturnAwards https://t.co/YCD8JMJqNR https://t.co/DnYTFa7f0O,avengers endgame nominated best comic book movie year saturnawards ycd jmjqnr dnytfa f,86,1,1
2350,2019-07-16 00:34:13,RT @MCU_Direct: Expect to see a much more independent Peter Parker / Spider-Man in the MCU going forward... https://t.co/x6zyRNRWkh https:/,mcu direct expect see much independent peter parker spider man mcu going forward x zyrnrwkh,91,1,0
2351,2019-07-16 00:34:13,"Black Knight, Thor, and Colossus by Cary Nord https://t.co/PAa6Ft25cM",black knight thor colossus cary nord paa ft cm,46,-1,0
2352,2019-07-16 00:34:14,RT @uvwxy__z: if avengers was made in india https://t.co/D2Zz8iTa5H,uvwxy z avengers made india zz ita h,36,0,0
2353,2019-07-16 00:34:16,RT @theMemesBot: Avengers got it all wrong https://t.co/LCEFss0dTE,thememesbot avengers got wrong lcefss dte,41,-1,-1
2354,2019-07-16 00:34:16,RT @thenicksc: I love carol but I love my first female mcu superhero way more https://t.co/zKY5gc0ioe https://t.co/izqdv00249,thenicksc love carol love first female mcu superhero way zky gc ioe izqdv,73,1,1
2355,2019-07-16 00:34:17,RT @MemesCentraI: Avengers got it all wrong https://t.co/rmt20DybBB,memescentrai avengers got wrong rmt dybbb,41,-1,-1
2356,2019-07-16 00:34:19,@Buds_All_Day @Conrguy @34_91_16 @Carloumanati For real? It was a bottom tier marvel movie for me. Its on par with Thor for me,buds day conrguy carloumanati real bottom tier marvel movie par thor,68,1,1
2357,2019-07-16 00:34:20,RT @kenradio: His name is Richard Browning and he is the Real-life Iron Man https://t.co/WXGq8o9oXQ,kenradio name richard browning real life iron man wxgq oxq,58,1,0
2358,2019-07-16 00:34:25,RT @NathanZed: At the Avengers Headquarters of young black content creators https://t.co/WZdDkPhRmH,nathanzed avengers headqua ers young black ntent creators wzddkphrmh,68,-1,0
2359,2019-07-16 00:34:28,RT @CaptMarvelNews: O-M-G! The Women of the MCU Bonus Feature from the Avengers Endgame Blu-Ray!! #CaptainMarvel https://t.co/bu4IlQd0cj,captmarvelnews g women mcu bonus feature avengers endgame blu ray captainmarvel bu ilqd cj,90,0,1
2360,2019-07-16 00:34:29,RT @MemesCentraI: Avengers got it all wrong https://t.co/rmt20DybBB,memescentrai avengers got wrong rmt dybbb,41,-1,-1
2361,2019-07-16 00:34:30,"RT @assemble3k: @dannyschlitz here. Started an official account for #artistsassemble3000 . A little late I know, but wanted to have one pla",assemble k dannyschlitz sta ed official ac unt istsassemble little late know wanted one pla,91,-1,0
2362,2019-07-16 00:34:30,RT @MemesCentraI: Avengers got it all wrong https://t.co/rmt20DybBB,memescentrai avengers got wrong rmt dybbb,41,-1,-1
2363,2019-07-16 00:34:31,"tony stark: i am

me: *running on stage* I AM IRON MAN

tony stark: wait no

me: *being dragged off by security* I https://t.co/7txgeoloyE",tony stark running stage iron man tony stark wait dragged security txgeoloye,76,-1,1
2364,2019-07-16 00:34:31,"RT @starklordx: I added Avengers theme to Brock Lesnar cash in. A theme fit for a true hero, our lord and savior Brock. https://t.co/pgTIWB",starklordx added avengers theme brock lesnar cash theme fit true hero lord savior brock pgtiwb,94,1,1
2365,2019-07-16 00:34:33,"RT @quakefalcon: captain america is now a black man. the smartest person in the mcu is shuri, a black girl. the leader of new asgard is bru",quakefal n captain america black man sma est person mcu shuri black girl leader new asgard bru,94,-1,0
2366,2019-07-16 00:34:33,RT @LiamPayne: @MarkRuffalo @TomHolland1996 Filming avengers newgame,liampayne markruffalo tomholland filming avengers newgame,57,0,0
2367,2019-07-16 00:34:37,Imagina se a Nat tivesse junto...,imagina se nat tivesse junto,28,0,0
2368,2019-07-16 00:34:40,Im dying,im dying,8,0,0
2369,2019-07-16 00:34:43,"RT @mostlysharks: tony stark: i am

me: *running on stage* I AM IRON MAN

tony stark: wait no

me: *being dragged off by security* I EAT T",mostlysharks tony stark running stage iron man tony stark wait dragged security eat,83,-1,1
2370,2019-07-16 00:34:43,@marvelouspjdey oh true. i just think it would have helped with the reality of it more. like when in iron man 3 ton https://t.co/wqm4ja2ous,marvelouspjdey oh true think would helped reality like iron man ton wqm ja ous,78,1,1
2371,2019-07-16 00:34:43,"RT @TypicalGamer: LIVE - https://t.co/eQCFXVqj4Q

So excited to check out the NEW Avengers Endgame Thanos mod in GTA 5! https://t.co/e8Rc8N",typicalgamer live eqcfxvqj q excited check new avengers endgame thanos mod gta e rc n,85,1,1
2372,2019-07-16 00:34:44,RT @gwynethpa1trow: rt if u agree that mcu ROBBED PEPPER AND HOPE INTERACTIONS from us https://t.co/ivFJGywlKz,gwynethpa trow u agree mcu robbed pepper hope interactions us ivfjgywlkz,72,0,1
2373,2019-07-16 00:34:45,"@ChristothorOdin Rodan looks down at the tiny object with mild interest, his head cocking curiously to one side. He https://t.co/tgObWyg6Gk",christothorodin rodan looks tiny object mild interest head cking curiously one side tgobwyg gk,94,1,1
2374,2019-07-16 00:34:46,"RT @chanbaektwts: Baekhyun: I like someone who wears yellow shirt and jeans! My favorite color is red! I love Iron Man too!!!

Chanyeol: ht",chanbaektwts baekhyun like someone wears yellow shi jeans favorite lor red love iron man chanyeol ht,100,1,1
2375,2019-07-16 00:34:46,RT @diana2307101d: Thor and Scarleth Witch https://t.co/QUKuX4YpUS,diana thor scarleth witch qukux ypus,36,0,-1
2376,2019-07-16 00:34:47,i need to banned from seeing marvel movies for life because i keep falling in love with superheroes,need banned seeing marvel movies life keep falling love superheroes,67,1,1
2377,2019-07-16 00:34:50,RT @tomreillyart: Commission of The Mighty Thor! https://t.co/rs9gWxJKWa,tomreillya commission mighty thor rs gwxjkwa,44,1,0
2378,2019-07-16 00:34:52,RT @widowwasp: straights say gay people try make everything gay but carol and thor interacted for 5 seconds in a trailer and suddenly they,widowwasp straights say gay people try make everything gay carol thor interacted se nds trailer suddenly,104,1,0
2379,2019-07-16 00:34:53,"RT @starklordx: I added Avengers theme to Brock Lesnar cash in. A theme fit for a true hero, our lord and savior Brock. https://t.co/pgTIWB",starklordx added avengers theme brock lesnar cash theme fit true hero lord savior brock pgtiwb,94,1,1
2380,2019-07-16 00:34:54,Thor visits the gloryhole https://t.co/7ad0crYa0s,thor visits gloryhole ad crya,29,0,0
2381,2019-07-16 00:34:54,RT @melsil: The Farewell edges out Avengers: Endgame for this years biggest theater average: https://t.co/QJgJYtvPx4 https://t.co/fGjI,melsil farewell edges avengers endgame years biggest theater average qjgjytvpx fgji,83,-1,0
2382,2019-07-16 00:34:56,Age of Ultron my favorite avengers movie,age ultron favorite avengers movie,34,1,1
2383,2019-07-16 00:34:58,Take me to this tour please :((,take tour please,16,0,1
2384,2019-07-16 00:34:58,"RT @raevlyn_rhue: @MKGenest @shoreboy1961 Cannonball Bacon
The Bacon Mile
Amityville Bacon
Thunderbolt &amp;Bacon
Three Bacons &amp; A Baby
Spiderm",raevlyn rhue mkgenest shoreboy cannonball ba n ba n mile amityville ba n thunderbolt amp ba n three ba ns amp baby spiderm,122,0,0
2385,2019-07-16 00:35:00,"RT @leejihoonfairy: ""Let's meet in our dreams!""
""Let's meet again!""
""Today too, have a smiley day!""

ending ments of going svt are like end",leejihoonfairy let meet dreams let meet today smiley day ending ments going svt like end,88,0,1
2386,2019-07-16 00:35:00,@ImThorPuppyPaul Aw its okay Thor,imthorpuppypaul aw okay thor,28,1,1
2387,2019-07-16 00:35:00,RT @petermjned: im so happy that ffh got the highest audience score but holy shit captain marvel deserves better there are a LOT of mcu fil,petermjned im happy ffh got highest audience holy shit captain marvel deserves better lot mcu fil,97,1,1
2388,2019-07-16 00:35:01,RT @vivguard: Just want to remind yall that the smartest person in the mcu is a 16 y/o black girl and the smartest person in the comics 61,vivguard want remind yall sma est person mcu black girl sma est person mics,75,-1,1
2389,2019-07-16 00:35:04,"this guy at the gym just came up to me and said ""did anyone ever tell you that you look like Thor?"" and I almost di https://t.co/R0Oo9ZjtEV",guy gym came said anyone ever tell look like thor almost di r oo zjtev,70,0,1
2390,2019-07-16 00:35:06,Robert Downey Jr. on Life After Marvel: Im Not What I Did With That Studio https://t.co/a16l2guEch,robe downey jr life marvel im studio l guech,44,0,1
2391,2019-07-16 00:35:06,RT @ProZD: i wish i could pluck tom holland spider-man and his friends out of all the messy avengers continuity and plop them in their own,prozd wish uld pluck tom holland spider man friends messy avengers ntinuity plop,80,-1,1
2392,2019-07-16 00:35:07,"RT @classicbucky: i arrive at the russos house
""u took. EVERYTHIGN from me"" i say in a shitty vaguely european accent

""i don't even know w",classicbucky arrive russos house u took everythign say shitty vaguely european accent even know w,97,0,-1
2393,2019-07-16 00:35:07,"RT @remscaptain: steve : *lifts mjolnir*

thor: Go bitch, go bitch, go bestie (Go bestie) Can't fuck with these hoes 'cause they messy Go b",remscaptain steve lifts mjolnir thor go bitch go bitch go bestie go bestie fuck hoes cause messy go b,101,-1,-1
2394,2019-07-16 00:35:07,"the avengers: harry styles edition
please we need your help",avengers harry styles edition please need help,46,0,1
2395,2019-07-16 00:35:08,Anyone picking it up? Avengers Assemble?,anyone picking avengers assemble,32,0,0
2396,2019-07-16 00:35:08,"RT @widowsrxmanov: if only the avengers had mentioned natasha and dedicated the final battle to her like this, then it would've been 10x be",widowsrxmanov avengers mentioned natasha dedicated final battle like would x,76,0,1
2397,2019-07-16 00:35:08,Bring umvc3 scenes back alive please. Love seeing this type of shit still being discovered.,bring umvc scenes back alive please love seeing type shit still dis vered,73,1,1
2398,2019-07-16 00:35:10,"RT @mcuwaititi: person at best buy: hi can yall tell me where your samsung smart fridges are 

the russos: were the russo brothers, the d",mcuwaititi person best buy hi yall tell samsung sma fridges russos russo brothers,81,1,1
2399,2019-07-16 00:35:12,RT @INFINITCanada: Claires Half Iron Man Custom Blend Made For Her. Why Custom? Get a Custom Consult to create a sports drink specifically,infinitcanada claires half iron man custom blend made custom get custom consult create spo drink specifically,109,-1,1
2400,2019-07-16 00:35:13,RT @77MCU: We Love You 3000 Tour #AvengersEndgame https://t.co/e8enNqTjg7,mcu love tour avengersendgame e ennqtjg,39,1,1
2401,2019-07-16 00:35:16,RT @Avengers: Marvel Studios and #AvengersEndgame directors Anthony and Joe Russo have teamed up to launch the #WeLoveYou3000 Tour! As a th,avengers marvel studios avengersendgame directors anthony joe russo teamed launch weloveyou tour th,99,0,1
2402,2019-07-16 00:35:20,I mean I only saw MCU's captain marvel on avengers endgame. And so far. She just feels so meh to me. I dont hate he https://t.co/oUp1Sz72Sd,mean saw mcu captain marvel avengers endgame far feels meh dont hate oup sz sd,78,-1,1
2403,2019-07-16 00:35:24,"RT @heimdallstan: Thor: Ive missed you, mum. 

My heart: https://t.co/wIY0EGbmZz",heimdallstan thor ive missed mum hea wiy egbmzz,47,0,-1
2404,2019-07-16 00:35:25,Linguistics is dubious  for Avengers.,linguistics dubious avengers,28,0,-1
2405,2019-07-16 00:35:25,bro remember when all the avengers were tweeting that one white kid cuz he was getting bullied and then it turned o https://t.co/Vkp16e8by8,bro remember avengers tweeting one white kid cuz getting bullied turned vkp e,77,0,-1
2406,2019-07-16 00:35:25,ahhh drama in the mcu fandom that im not involved in https://t.co/oizibxX0Yd,ahhh drama mcu fandom im involved oizibxx yd,44,0,0
2407,2019-07-16 00:35:28,@Wishful_wink An Avengers coloring book would be super sweet...,wishful wink avengers loring book would super sweet,51,1,1
2408,2019-07-16 00:35:30,"RT @celestialthor: locals who didnt watch the ant man movies are missing out on the badass that is hope van dyne, please stop sleeping on o",celestialthor locals didnt watch ant man movies missing badass hope van dyne please stop sleeping,97,-1,1
2409,2019-07-16 00:35:32,RT @MemesCentraI: Avengers got it all wrong https://t.co/rmt20DybBB,memescentrai avengers got wrong rmt dybbb,41,-1,-1
2410,2019-07-16 00:35:34,RT @77MCU: We Love You 3000 Tour #AvengersEndgame https://t.co/e8enNqTjg7,mcu love tour avengersendgame e ennqtjg,39,1,1
2411,2019-07-16 00:35:36,RT @MemesCentraI: Avengers got it all wrong https://t.co/rmt20DybBB,memescentrai avengers got wrong rmt dybbb,41,-1,-1
2412,2019-07-16 00:35:38,RT @lRONRESCUE: heres the first lady of the mcu being extremely soft. she loved playing pepper so much and i couldnt of asked for a bette,lronrescue heres first lady mcu extremely soft loved playing pepper much uldnt asked bette,90,1,1
2413,2019-07-16 00:35:40,RT @Avengers: Marvel Studios and #AvengersEndgame directors Anthony and Joe Russo have teamed up to launch the #WeLoveYou3000 Tour! As a th,avengers marvel studios avengersendgame directors anthony joe russo teamed launch weloveyou tour th,99,0,1
2414,2019-07-16 00:35:40,"RT @quakefalcon: captain america is now a black man. the smartest person in the mcu is shuri, a black girl. the leader of new asgard is bru",quakefal n captain america black man sma est person mcu shuri black girl leader new asgard bru,94,-1,0
2415,2019-07-16 00:35:40,RT @Arminies: MCU Spidey does not even have Spidey Sense they said... he just out Sensed the 2 previous live action version in this glori,arminies mcu spidey even spidey sense said sensed previous live action version glori,84,1,0
2416,2019-07-16 00:35:41,RT @widowwasp: straights say gay people try make everything gay but carol and thor interacted for 5 seconds in a trailer and suddenly they,widowwasp straights say gay people try make everything gay carol thor interacted se nds trailer suddenly,104,1,0
2417,2019-07-16 00:35:41,@ACowTentKevin @MCU_Direct I think from the beginning they wanted to make Spider-Man the face of the mcu so they had tony pass the torch,acowtentkevin mcu direct think beginning wanted make spider man face mcu tony pass torch,88,1,0
